act ID	person name ID	name-role	name sequence	name query indicator
404	1239	R	3	FALSE
404	1240	R	4	FALSE
404	1241	R	5	FALSE
405	2	R	3	FALSE
405	41	B	0	FALSE
405	57	R	2	FALSE
405	58	R	1	FALSE
405	142	W	1	FALSE
405	1132	W	2	FALSE
405	1163	A	1	FALSE
406	2	R	3	FALSE
406	651	B	0	FALSE
406	652	R	1	FALSE
406	1119	W	1	FALSE
406	1242	A	1	FALSE
406	1243	R	2	FALSE
407	2	R	3	FALSE
407	78	R	1	FALSE
407	462	R	2	FALSE
407	1244	B	0	FALSE
408	61	A	1	FALSE
408	988	W	1	FALSE
408	1205	A	2	FALSE
408	1245	B	0	FALSE
409	61	A	1	FALSE
409	96	W	2	FALSE
409	552	W	1	FALSE
409	1245	B	0	FALSE
409	1246	R	1	FALSE
410	182	W	1	FALSE
410	1163	A	1	FALSE
410	1245	B	0	FALSE
410	1246	R	1	FALSE
410	1247	A	2	FALSE
410	1248	A	3	FALSE
411	2	R	3	FALSE
411	12	R	2	FALSE
411	242	B	0	FALSE
411	243	W	1	FALSE
411	1249	R	1	FALSE
412	12	R	2	FALSE
412	20	W	3	FALSE
412	32	W	1	FALSE
412	64	W	2	FALSE
412	67	R	4	FALSE
412	110	R	1	FALSE
412	188	B	0	FALSE
412	1250	R	3	FALSE
413	50	W	2	FALSE
413	188	B	0	FALSE
413	243	W	3	FALSE
413	1119	W	1	FALSE
414	15	R	1	FALSE
414	20	W	1	FALSE
414	188	B	0	FALSE
414	987	A	1	FALSE
415	1	B	0	FALSE
415	2	R	3	FALSE
415	5	R	1	FALSE
415	12	R	2	FALSE
415	789	W	1	FALSE
415	1157	A	2	FALSE
415	1251	A	3	FALSE
415	1252	A	1	FALSE
416	1	B	0	FALSE
416	2	R	5	FALSE
416	5	R	6	FALSE
416	8	R	2	FALSE
416	9	R	3	FALSE
416	12	R	4	FALSE
416	312	W	1	FALSE
416	1253	R	1	FALSE
417	1	B	0	FALSE
417	2	R	3	FALSE
417	5	R	1	FALSE
417	12	R	2	FALSE
417	312	R	4	FALSE
418	1	B	0	FALSE
418	2	R	2	FALSE
418	12	R	1	FALSE
418	312	W	1	FALSE
419	1	B	0	FALSE
419	2	R	1	FALSE
419	142	W	1	FALSE
419	1157	A	1	FALSE
419	1252	A	2	FALSE
420	1	B	0	FALSE
420	2	R	3	FALSE
420	5	R	1	FALSE
420	12	R	2	FALSE
420	1254	W	1	FALSE
421	1	B	0	FALSE
421	2	R	3	FALSE
421	5	R	1	FALSE
421	20	W	2	FALSE
421	935	R	2	FALSE
421	1134	W	1	FALSE
422	1	B	0	FALSE
422	5	R	1	FALSE
422	32	W	1	FALSE
422	154	A	1	FALSE
423	5	A	1	FALSE
423	56	W	1	FALSE
423	182	W	2	FALSE
423	1119	W	3	FALSE
423	1148	A	2	FALSE
423	1169	A	3	FALSE
423	1255	B	0	FALSE
424	56	W	2	FALSE
424	110	W	1	FALSE
424	142	W	3	FALSE
424	789	W	4	FALSE
424	1119	R	1	FALSE
424	1125	W	6	FALSE
424	1236	W	5	FALSE
424	1256	B	0	FALSE
425	12	R	2	FALSE
425	15	A	1	FALSE
425	32	W	1	FALSE
425	50	A	3	FALSE
425	67	A	2	FALSE
425	191	B	0	FALSE
425	987	R	1	FALSE
426	2	R	1	FALSE
426	191	B	0	FALSE
427	50	A	1	FALSE
427	191	B	0	FALSE
427	987	R	1	FALSE
427	988	W	1	FALSE
427	1257	R	2	FALSE
428	32	W	1	FALSE
428	142	W	2	FALSE
428	191	B	0	FALSE
428	987	R	1	FALSE
429	32	W	1	FALSE
429	50	A	1	FALSE
429	191	B	0	FALSE
429	987	R	1	FALSE
430	2	R	2	FALSE
430	50	A	1	FALSE
430	191	B	0	FALSE
430	1229	W	1	FALSE
430	1258	R	1	FALSE
430	1259	P	1	FALSE
431	1134	W	1	FALSE
431	1260	B	0	FALSE
431	1261	R	1	FALSE
432	23	A	1	FALSE
432	31	R	2	FALSE
432	99	W	1	FALSE
432	386	A	2	FALSE
432	721	B	0	FALSE
432	1230	A	3	FALSE
432	1261	R	1	FALSE
433	31	R	2	FALSE
433	96	W	1	FALSE
433	721	B	0	FALSE
433	1261	R	1	FALSE
434	721	B	0	FALSE
434	988	A	1	FALSE
434	1134	W	1	FALSE
434	1261	R	1	FALSE
435	99	W	1	FALSE
435	243	B	0	FALSE
435	988	A	1	FALSE
435	1159	A	2	FALSE
435	1262	R	1	FALSE
436	20	R	1	FALSE
436	63	W	1	FALSE
436	1263	B	0	FALSE
437	20	B	0	FALSE
437	50	R	2	FALSE
437	63	A	1	FALSE
437	203	R	1	FALSE
437	243	W	1	FALSE
437	1141	R	3	FALSE
438	20	B	0	FALSE
438	1119	A	2	FALSE
438	1134	W	1	FALSE
438	1212	A	1	FALSE
438	1264	R	1	FALSE
438	1265	R	2	FALSE
439	2	R	2	FALSE
439	20	B	0	FALSE
439	63	A	1	FALSE
439	149	A	2	FALSE
439	1140	W	1	FALSE
440	2	R	2	FALSE
440	50	A	2	FALSE
440	182	W	1	FALSE
440	243	A	3	FALSE
440	295	B	0	FALSE
440	727	R	3	FALSE
440	1119	A	1	FALSE
440	1169	R	5	FALSE
440	1267	R	1	FALSE
440	1268	R	4	FALSE
441	352	B	0	FALSE
441	1134	W	1	FALSE
441	1269	A	1	FALSE
441	1270	A	2	FALSE
442	32	R	1	FALSE
442	259	B	0	FALSE
443	2	R	1	FALSE
443	20	W	10	FALSE
443	23	A	2	FALSE
443	32	R	2	FALSE
443	56	W	1	FALSE
443	99	W	11	FALSE
443	110	A	1	FALSE
443	180	W	9	FALSE
443	182	W	8	FALSE
443	213	W	7	FALSE
443	259	B	0	FALSE
443	260	W	5	FALSE
443	263	W	3	FALSE
443	309	W	6	FALSE
443	652	W	4	FALSE
443	988	W	2	FALSE
444	32	R	1	FALSE
444	99	W	1	FALSE
444	259	B	0	FALSE
444	990	A	1	FALSE
445	23	A	1	FALSE
445	32	R	1	FALSE
445	56	W	1	FALSE
445	259	B	0	FALSE
445	988	A	2	FALSE
445	1134	W	2	FALSE
446	23	A	1	FALSE
446	32	R	1	FALSE
446	63	W	1	FALSE
446	64	W	2	FALSE
446	99	W	10	FALSE
446	142	W	11	FALSE
446	181	W	8	FALSE
446	182	W	9	FALSE
446	259	B	0	FALSE
446	263	W	3	FALSE
446	732	W	5	FALSE
446	988	A	2	FALSE
446	1119	R	2	FALSE
446	1134	W	7	FALSE
446	1161	W	6	FALSE
446	1271	W	4	FALSE
447	20	W	3	FALSE
447	32	R	2	FALSE
447	142	W	4	FALSE
447	259	B	0	FALSE
447	262	R	1	FALSE
447	1119	W	2	FALSE
447	1134	W	1	FALSE
447	1159	A	1	FALSE
448	23	A	1	FALSE
448	99	W	3	FALSE
448	182	W	2	FALSE
448	259	B	0	FALSE
448	632	A	2	FALSE
448	1119	R	1	FALSE
448	1134	W	1	FALSE
448	1272	R	2	FALSE
449	23	A	1	FALSE
449	32	R	1	FALSE
449	259	B	0	FALSE
449	1134	W	1	FALSE
449	1259	W	2	FALSE
449	1273	A	2	FALSE
451	259	B	0	FALSE
451	629	A	1	FALSE
451	988	W	1	FALSE
452	23	A	1	FALSE
452	32	R	1	FALSE
452	56	W	1	FALSE
452	243	W	2	FALSE
452	630	A	3	FALSE
452	1149	W	3	FALSE
452	1273	A	2	FALSE
452	1275	B	0	FALSE
453	23	A	1	FALSE
453	32	R	1	FALSE
453	259	B	0	FALSE
453	988	A	2	FALSE
453	1134	W	1	FALSE
453	1214	W	2	FALSE
454	2	R	1	FALSE
454	22	R	3	FALSE
454	1134	W	2	FALSE
454	1274	B	0	FALSE
454	1276	A	1	FALSE
454	1277	A	2	FALSE
454	1278	R	2	FALSE
454	1279	W	1	FALSE
455	56	A	1	FALSE
455	243	W	2	FALSE
455	732	A	2	FALSE
455	1119	A	3	FALSE
455	1133	A	4	FALSE
455	1134	W	1	FALSE
455	1162	B	0	FALSE
455	1280	R	1	FALSE
456	2	R	1	FALSE
456	23	W	2	FALSE
456	27	R	2	FALSE
456	56	W	4	FALSE
456	63	W	3	FALSE
456	260	W	8	FALSE
456	263	W	5	FALSE
456	462	W	1	FALSE
456	845	W	7	FALSE
456	1161	W	6	FALSE
456	1281	B	0	FALSE
456	1282	R	3	FALSE
456	1283	R	4	FALSE
456	1284	R	5	FALSE
456	1285	R	6	FALSE
456	1286	R	7	FALSE
457	462	W	1	FALSE
457	1287	B	0	FALSE
458	2	R	1	FALSE
458	12	R	2	FALSE
458	13	W	5	FALSE
458	32	R	3	FALSE
458	50	W	6	FALSE
458	56	W	2	FALSE
458	96	W	12	FALSE
458	243	W	15	FALSE
458	259	B	0	FALSE
458	260	W	8	FALSE
458	462	W	1	FALSE
458	532	W	13	FALSE
458	552	W	3	FALSE
458	976	W	9	FALSE
458	977	W	10	FALSE
458	978	W	14	FALSE
458	990	R	4	FALSE
458	1119	W	7	FALSE
458	1134	W	4	FALSE
458	1288	W	11	FALSE
459	23	A	1	FALSE
459	32	R	1	FALSE
459	259	B	0	FALSE
459	1289	R	2	FALSE
459	1290	R	3	FALSE
460	259	B	0	FALSE
460	532	W	1	FALSE
460	1140	R	1	FALSE
460	1291	A	1	FALSE
461	20	W	1	FALSE
461	32	R	1	FALSE
461	259	B	0	FALSE
461	1291	A	1	FALSE
462	23	A	1	FALSE
462	32	R	1	FALSE
462	99	W	2	FALSE
462	259	B	0	FALSE
462	1134	W	1	FALSE
462	1289	R	2	FALSE
462	1290	R	3	FALSE
463	2	R	1	FALSE
463	13	W	5	FALSE
463	20	W	7	FALSE
463	56	W	3	FALSE
463	63	W	4	FALSE
463	149	W	10	FALSE
463	181	W	2	FALSE
463	263	W	6	FALSE
463	320	R	3	FALSE
463	462	W	1	FALSE
463	710	W	9	FALSE
463	988	R	2	FALSE
463	1223	B	0	FALSE
463	1224	R	6	FALSE
463	1292	R	4	FALSE
463	1293	R	5	FALSE
463	1294	R	7	FALSE
463	1295	W	8	FALSE
463	1296	W	11	FALSE
463	1297	W	12	FALSE
463	1298	R	8	FALSE
463	1299	W	13	FALSE
463	1300	W	14	FALSE
463	1301	R	9	FALSE
464	182	W	2	FALSE
464	988	W	1	FALSE
464	1119	A	2	FALSE
464	1141	A	4	FALSE
464	1210	A	3	FALSE
464	1212	A	1	FALSE
464	1223	B	0	FALSE
464	1302	A	5	FALSE
464	1303	W	3	FALSE
465	308	B	0	FALSE
465	309	R	1	FALSE
465	1304	W	1	FALSE
466	99	R	1	FALSE
466	195	W	3	FALSE
466	1134	W	1	FALSE
466	1203	W	2	FALSE
466	1305	B	0	FALSE
466	1306	R	2	FALSE
467	13	W	2	FALSE
467	15	W	1	FALSE
467	22	A	2	FALSE
467	23	A	1	FALSE
467	630	A	3	FALSE
467	1307	B	0	FALSE
467	1308	R	1	FALSE
467	1309	W	3	FALSE
468	2	R	1	FALSE
468	13	W	1	FALSE
468	23	A	1	FALSE
468	27	R	2	FALSE
468	629	A	2	FALSE
468	1307	B	0	FALSE
468	1308	R	3	FALSE
468	1309	R	4	FALSE
469	1307	B	0	FALSE
469	1309	W	1	FALSE
471	2	R	1	FALSE
471	27	R	2	FALSE
471	56	W	1	FALSE
471	60	A	1	FALSE
471	260	W	3	FALSE
471	263	W	2	FALSE
471	1237	A	2	FALSE
471	1310	B	0	FALSE
471	1311	A	3	FALSE
471	1312	R	3	FALSE
472	78	R	1	FALSE
472	155	B	0	FALSE
472	172	R	2	FALSE
472	183	R	3	FALSE
473	23	R	2	FALSE
473	56	W	3	FALSE
473	99	R	4	FALSE
473	142	R	28	FALSE
473	202	R	5	FALSE
473	243	W	7	FALSE
473	308	B	1	FALSE
473	309	R	1	FALSE
473	311	R	16	FALSE
473	316	R	8	FALSE
473	317	R	9	FALSE
473	318	R	10	FALSE
473	319	R	11	FALSE
473	320	R	12	FALSE
473	324	R	17	FALSE
473	325	R	19	FALSE
473	395	R	27	FALSE
473	462	W	1	FALSE
473	532	W	6	FALSE
473	940	R	32	FALSE
473	976	W	5	FALSE
473	1093	R	18	FALSE
473	1119	W	4	FALSE
473	1134	W	2	FALSE
473	1149	R	35	FALSE
473	1192	R	3	FALSE
473	1313	R	6	FALSE
473	1314	R	13	FALSE
473	1315	R	14	FALSE
473	1316	R	15	FALSE
473	1317	R	20	FALSE
473	1318	R	21	FALSE
473	1319	R	22	FALSE
473	1320	R	23	FALSE
473	1321	R	24	FALSE
473	1322	R	25	FALSE
473	1323	R	26	FALSE
473	1324	R	29	FALSE
473	1325	R	30	FALSE
473	1326	R	31	FALSE
473	1327	R	33	FALSE
473	1328	R	34	FALSE
473	2138	R	7	FALSE
474	2	R	1	FALSE
474	20	W	6	FALSE
474	80	W	3	FALSE
474	157	W	2	FALSE
474	462	W	1	FALSE
474	1002	B	0	FALSE
474	1130	W	5	FALSE
474	1329	W	4	FALSE
474	1330	W	7	FALSE
474	1331	W	8	FALSE
475	2	R	1	FALSE
475	20	W	5	FALSE
475	25	B	0	FALSE
475	26	R	2	FALSE
475	31	A	1	FALSE
475	32	W	2	FALSE
475	99	W	3	FALSE
475	142	W	6	FALSE
475	462	R	3	FALSE
475	988	W	1	FALSE
475	1134	W	4	FALSE
475	1332	R	4	FALSE
476	2	R	5	FALSE
476	5	W	12	FALSE
476	13	W	6	FALSE
476	15	R	3	FALSE
476	16	W	30	FALSE
476	20	W	24	FALSE
476	22	W	20	FALSE
476	26	W	29	FALSE
476	31	R	1	FALSE
476	56	W	3	FALSE
476	59	W	18	FALSE
476	61	W	17	FALSE
476	63	W	4	FALSE
476	64	W	5	FALSE
476	65	W	7	FALSE
476	80	W	16	FALSE
476	99	W	26	FALSE
476	147	W	25	FALSE
476	182	W	21	FALSE
476	202	W	33	FALSE
476	250	R	6	FALSE
476	328	R	4	FALSE
476	385	B	1	FALSE
476	387	R	2	FALSE
476	462	W	1	FALSE
476	652	W	11	FALSE
476	722	R	7	FALSE
476	805	W	34	FALSE
476	845	W	10	FALSE
476	979	W	15	FALSE
476	983	W	8	FALSE
476	988	W	14	FALSE
476	990	W	23	FALSE
476	1034	W	32	FALSE
476	1136	W	27	FALSE
476	1149	W	40	FALSE
476	1163	W	9	FALSE
476	1179	W	13	FALSE
476	1187	W	22	FALSE
476	1227	W	31	FALSE
476	1309	W	36	FALSE
476	1333	W	2	FALSE
476	1336	W	35	FALSE
476	1337	W	37	FALSE
476	1338	W	38	FALSE
476	1339	W	39	FALSE
476	1340	W	41	FALSE
476	1559	W	28	FALSE
476	3294	W	19	FALSE
477	2	R	1	FALSE
477	5	W	20	FALSE
477	13	W	5	FALSE
477	15	W	1	FALSE
477	16	W	56	FALSE
477	20	W	51	FALSE
477	22	W	34	FALSE
477	23	W	2	FALSE
477	31	W	7	FALSE
477	45	W	27	FALSE
477	50	W	53	FALSE
477	56	W	4	FALSE
477	59	W	33	FALSE
477	60	W	6	FALSE
477	61	W	30	FALSE
477	63	W	3	FALSE
477	64	W	10	FALSE
477	65	W	11	FALSE
477	99	W	38	FALSE
477	157	W	14	FALSE
477	180	W	35	FALSE
477	202	W	59	FALSE
477	212	W	31	FALSE
477	243	W	57	FALSE
477	260	W	18	FALSE
477	263	R	2	FALSE
477	271	W	19	FALSE
477	291	W	23	FALSE
477	309	W	28	FALSE
477	311	W	64	FALSE
477	362	W	15	FALSE
477	395	W	61	FALSE
477	448	W	29	FALSE
477	552	W	58	FALSE
477	652	W	17	FALSE
477	732	W	41	FALSE
477	845	W	8	FALSE
477	979	W	46	FALSE
477	983	W	13	FALSE
477	987	W	16	FALSE
477	988	W	40	FALSE
477	1119	W	48	FALSE
477	1124	W	21	FALSE
477	1128	B	1	FALSE
477	1153	W	50	FALSE
477	1161	W	9	FALSE
477	1163	W	12	FALSE
477	1179	W	24	FALSE
477	1180	W	44	FALSE
477	1187	W	32	FALSE
477	1192	W	60	FALSE
477	1220	W	26	FALSE
477	1285	W	62	FALSE
477	1336	W	52	FALSE
477	1342	W	22	FALSE
477	1343	W	25	FALSE
477	1344	W	36	FALSE
477	1345	W	39	FALSE
477	1346	W	42	FALSE
477	1347	W	43	FALSE
477	1348	W	45	FALSE
477	1349	W	47	FALSE
477	1350	W	49	FALSE
477	1351	W	54	FALSE
477	1352	W	55	FALSE
477	1354	W	65	FALSE
477	1520	W	37	FALSE
477	1592	W	63	FALSE
478	2	R	1	FALSE
478	7	B	0	FALSE
478	1332	R	2	FALSE
478	1355	A	1	FALSE
478	1357	W	1	FALSE
478	1358	W	2	FALSE
478	1359	W	3	FALSE
479	14	B	0	FALSE
479	1332	R	2	FALSE
479	1360	A	1	FALSE
479	1361	R	1	FALSE
479	1362	W	1	FALSE
480	14	B	0	FALSE
480	1361	R	1	FALSE
480	1363	W	1	FALSE
481	2	R	3	FALSE
481	12	R	2	FALSE
481	14	B	0	FALSE
481	1332	R	4	FALSE
481	1355	A	1	FALSE
481	1357	W	6	FALSE
481	1361	R	1	FALSE
481	1363	W	3	FALSE
481	1364	W	1	FALSE
481	1365	W	2	FALSE
481	1366	W	4	FALSE
481	1367	W	5	FALSE
481	1368	W	7	FALSE
481	1369	W	8	FALSE
482	14	B	0	FALSE
482	1332	R	2	FALSE
482	1355	A	1	FALSE
482	1357	W	3	FALSE
482	1363	W	1	FALSE
482	1370	R	1	FALSE
482	1371	W	2	FALSE
482	1372	W	4	FALSE
483	14	B	0	FALSE
483	1361	A	1	FALSE
483	1363	W	1	FALSE
484	14	B	0	FALSE
484	1367	W	1	FALSE
484	1373	A	1	FALSE
485	14	B	0	FALSE
485	1357	W	2	FALSE
485	1363	W	1	FALSE
486	14	B	0	FALSE
486	1361	R	1	FALSE
486	1373	W	1	FALSE
487	14	B	0	FALSE
487	1332	R	2	FALSE
487	1357	W	1	FALSE
487	1361	R	1	FALSE
488	14	B	1	FALSE
488	1332	R	3	FALSE
488	1373	W	1	FALSE
488	1374	A	1	FALSE
488	1376	R	2	FALSE
488	1377	W	2	FALSE
488	1378	W	3	FALSE
488	3038	R	1	FALSE
489	14	B	0	FALSE
489	462	R	1	FALSE
489	1355	A	1	FALSE
489	1357	W	2	FALSE
489	1373	W	1	FALSE
490	14	B	0	FALSE
490	1361	R	4	FALSE
490	1379	R	1	FALSE
490	1380	R	2	FALSE
490	1381	R	3	FALSE
490	1382	R	5	FALSE
491	14	B	0	FALSE
491	1332	R	2	FALSE
491	1365	W	1	FALSE
491	1377	R	1	FALSE
491	1383	A	1	FALSE
492	1332	R	1	FALSE
492	1373	W	2	FALSE
492	1384	B	1	FALSE
492	1385	A	1	FALSE
492	1386	R	2	FALSE
492	1387	R	3	FALSE
492	1388	R	4	FALSE
492	1389	R	5	FALSE
492	1390	R	6	FALSE
492	1391	R	7	FALSE
492	1392	R	8	FALSE
492	1393	R	9	FALSE
492	1394	W	1	FALSE
492	1395	W	3	FALSE
493	1363	W	7	FALSE
493	1396	B	0	FALSE
493	1398	R	2	FALSE
493	1399	R	3	FALSE
493	1400	W	1	FALSE
493	1401	W	2	FALSE
493	1402	W	3	FALSE
493	1403	W	4	FALSE
493	1404	W	5	FALSE
493	1405	W	6	FALSE
493	1406	W	8	FALSE
493	1407	W	9	FALSE
493	1408	W	10	FALSE
493	2892	R	4	FALSE
494	1409	B	0	FALSE
495	1409	B	0	FALSE
496	1410	B	0	FALSE
497	2	R	1	FALSE
497	25	B	0	FALSE
497	462	R	2	FALSE
497	1332	R	3	FALSE
497	1380	R	4	FALSE
497	1411	R	5	FALSE
497	1412	W	1	FALSE
497	1413	W	2	FALSE
497	1414	W	3	FALSE
497	1415	W	4	FALSE
497	1416	W	5	FALSE
497	1417	W	6	FALSE
497	1418	W	7	FALSE
498	1274	B	0	FALSE
499	1419	B	0	FALSE
500	1365	W	2	FALSE
500	1367	W	4	FALSE
500	1373	W	1	FALSE
500	1420	B	0	FALSE
500	1421	R	1	FALSE
500	1422	W	3	FALSE
500	1423	W	5	FALSE
500	1424	W	6	FALSE
501	1379	R	5	FALSE
501	1425	B	0	FALSE
501	1426	R	1	FALSE
501	1427	R	2	FALSE
501	1428	A	1	FALSE
501	1429	A	2	FALSE
501	1430	R	3	FALSE
501	1431	R	4	FALSE
501	1432	W	1	FALSE
501	1433	W	2	FALSE
501	1434	W	3	FALSE
501	1435	W	4	FALSE
501	1436	W	5	FALSE
501	1437	W	6	FALSE
501	1438	W	7	FALSE
502	1425	B	0	FALSE
502	1426	A	1	FALSE
502	1427	R	1	FALSE
502	1439	W	1	FALSE
503	1357	W	9	FALSE
503	1379	R	2	FALSE
503	1425	B	0	FALSE
503	1427	R	1	FALSE
503	1431	R	3	FALSE
503	1440	W	1	FALSE
503	1441	W	2	FALSE
503	1442	W	3	FALSE
503	1443	W	4	FALSE
503	1444	W	5	FALSE
503	1445	W	6	FALSE
503	1446	W	7	FALSE
503	1447	W	8	FALSE
503	1448	W	10	FALSE
503	1449	W	11	FALSE
503	1450	W	12	FALSE
504	1451	B	0	FALSE
504	1453	R	1	FALSE
504	1454	W	1	FALSE
504	1503	A	1	FALSE
504	1588	W	2	FALSE
505	1357	W	3	FALSE
505	1451	B	0	FALSE
505	1456	W	1	FALSE
505	1457	W	2	FALSE
505	1458	W	4	FALSE
506	1459	B	0	FALSE
506	1460	A	1	FALSE
506	1461	R	1	FALSE
506	1462	R	2	FALSE
506	1463	R	3	FALSE
506	1464	W	1	FALSE
506	1465	R	4	FALSE
507	1372	W	2	FALSE
507	1383	A	1	FALSE
507	1404	W	1	FALSE
507	1466	B	0	FALSE
507	1467	R	1	FALSE
507	1468	W	3	FALSE
508	39	B	0	FALSE
508	1426	R	1	FALSE
508	1469	A	1	FALSE
509	39	B	0	FALSE
509	1332	R	3	FALSE
509	1373	W	1	FALSE
509	1470	R	1	FALSE
509	1471	R	2	FALSE
509	1472	W	2	FALSE
509	1473	W	3	FALSE
510	39	B	0	FALSE
510	1357	W	3	FALSE
510	1373	W	2	FALSE
510	1456	A	1	FALSE
510	1470	R	1	FALSE
510	1474	W	1	FALSE
511	39	B	1	FALSE
511	1332	R	4	FALSE
511	1367	W	4	FALSE
511	1373	W	3	FALSE
511	1426	R	2	FALSE
511	1426	W	1	FALSE
511	1427	R	3	FALSE
511	1458	W	10	FALSE
511	1468	W	8	FALSE
511	1470	R	1	FALSE
511	1475	R	5	FALSE
511	1477	W	5	FALSE
511	1479	W	7	FALSE
511	1480	W	9	FALSE
511	1524	W	2	FALSE
511	4303	W	6	FALSE
512	39	B	0	FALSE
512	1357	W	4	FALSE
512	1363	W	2	FALSE
512	1373	W	3	FALSE
512	1426	W	1	FALSE
512	1477	W	5	FALSE
512	1481	W	6	FALSE
513	39	B	0	FALSE
513	1332	R	3	FALSE
513	1357	W	3	FALSE
513	1363	W	1	FALSE
513	1373	W	2	FALSE
513	1426	R	1	FALSE
513	1427	R	2	FALSE
513	1470	R	4	FALSE
513	1477	W	5	FALSE
513	1481	W	4	FALSE
514	39	B	0	FALSE
514	1357	W	2	FALSE
514	1373	W	1	FALSE
514	1426	R	2	FALSE
514	1458	W	3	FALSE
514	1477	W	5	FALSE
514	1482	R	1	FALSE
514	1483	W	4	FALSE
515	39	B	0	FALSE
515	1357	W	2	FALSE
515	1373	W	1	FALSE
515	1426	R	2	FALSE
515	1458	W	3	FALSE
515	1482	R	1	FALSE
515	1483	W	4	FALSE
516	1332	R	1	FALSE
516	1469	W	1	FALSE
516	1484	B	0	FALSE
516	1485	W	2	FALSE
517	1332	R	3	FALSE
517	1364	A	1	FALSE
517	1484	B	0	FALSE
517	1485	W	1	FALSE
517	1486	R	1	FALSE
517	1487	R	2	FALSE
518	1364	W	3	FALSE
518	1365	W	2	FALSE
518	1472	W	1	FALSE
518	1484	R	3	FALSE
518	1488	B	0	FALSE
518	1489	A	1	FALSE
518	1490	R	1	FALSE
518	1491	R	2	FALSE
518	1492	W	4	FALSE
519	1488	B	0	FALSE
519	1492	W	1	FALSE
520	1332	R	4	FALSE
520	1380	R	1	FALSE
520	1493	B	0	FALSE
520	1494	R	2	FALSE
520	1495	R	3	FALSE
520	1496	W	1	FALSE
520	1497	W	2	FALSE
520	1498	W	3	FALSE
520	1499	W	4	FALSE
520	1500	W	5	FALSE
520	1501	W	6	FALSE
521	1493	B	0	FALSE
522	263	R	3	FALSE
522	1128	B	0	FALSE
522	1316	R	1	FALSE
522	1332	R	2	FALSE
522	1456	W	2	FALSE
522	1469	W	3	FALSE
522	1502	W	1	FALSE
523	263	R	2	FALSE
523	1128	B	1	FALSE
523	1364	W	33	FALSE
523	1365	W	25	FALSE
523	1385	W	13	FALSE
523	1400	W	23	FALSE
523	1454	W	19	FALSE
523	1456	W	4	FALSE
523	1469	W	5	FALSE
523	1472	W	27	FALSE
523	1485	W	29	FALSE
523	1502	W	1	FALSE
523	1503	R	1	FALSE
523	1504	W	2	FALSE
523	1506	W	6	FALSE
523	1507	W	7	FALSE
523	1508	W	8	FALSE
523	1509	W	9	FALSE
523	1511	W	11	FALSE
523	1512	W	12	FALSE
523	1513	W	14	FALSE
523	1514	W	15	FALSE
523	1515	W	16	FALSE
523	1516	W	17	FALSE
523	1517	W	18	FALSE
523	1518	W	20	FALSE
523	1519	W	21	FALSE
523	1520	W	22	FALSE
523	1521	W	24	FALSE
523	1522	W	26	FALSE
523	1523	W	28	FALSE
523	1524	W	30	FALSE
523	1525	W	31	FALSE
523	1526	W	32	FALSE
523	1527	W	34	FALSE
523	1528	W	35	FALSE
523	1529	W	36	FALSE
523	1756	W	3	FALSE
523	1758	W	10	FALSE
524	263	R	3	FALSE
524	1128	B	1	FALSE
524	1365	W	1	FALSE
524	1503	A	1	FALSE
524	1530	R	2	FALSE
524	1531	R	1	FALSE
525	1128	B	0	FALSE
525	1365	W	1	FALSE
526	1128	B	0	FALSE
527	2	R	1	FALSE
527	41	B	0	FALSE
527	1332	R	2	FALSE
527	1454	W	1	FALSE
527	1485	W	2	FALSE
528	2	R	1	FALSE
528	41	B	0	FALSE
528	462	R	2	FALSE
528	1332	R	3	FALSE
528	1355	W	3	FALSE
528	1357	W	9	FALSE
528	1426	R	4	FALSE
528	1427	R	5	FALSE
528	1502	W	1	FALSE
528	1532	W	2	FALSE
528	1533	W	4	FALSE
528	1534	W	5	FALSE
528	1535	W	6	FALSE
528	1536	W	7	FALSE
528	1537	W	8	FALSE
529	66	B	0	FALSE
530	66	B	0	FALSE
531	66	B	0	FALSE
532	66	B	0	FALSE
533	66	B	0	FALSE
534	66	B	0	FALSE
535	20	R	7	FALSE
535	66	B	0	FALSE
535	1332	R	11	FALSE
535	1464	W	8	FALSE
535	1497	R	1	FALSE
535	1500	W	6	FALSE
535	1527	R	3	FALSE
535	1538	R	2	FALSE
535	1539	R	4	FALSE
535	1540	R	5	FALSE
535	1541	R	6	FALSE
535	1542	R	8	FALSE
535	1543	R	9	FALSE
535	1544	R	10	FALSE
535	1545	W	1	FALSE
535	1546	W	2	FALSE
535	1547	W	3	FALSE
535	1548	W	4	FALSE
535	1549	W	5	FALSE
535	1550	W	7	FALSE
535	1551	W	9	FALSE
535	1552	W	10	FALSE
535	1553	W	11	FALSE
535	1554	W	12	FALSE
535	1555	W	13	FALSE
535	1556	W	14	FALSE
536	66	B	0	FALSE
537	66	B	0	FALSE
538	66	B	0	FALSE
539	66	B	0	FALSE
540	66	B	0	FALSE
541	66	B	0	FALSE
542	66	B	0	FALSE
543	66	B	0	FALSE
544	1332	R	2	FALSE
544	1454	W	3	FALSE
544	1507	W	1	FALSE
544	1513	W	2	FALSE
544	1557	B	0	FALSE
544	1558	R	1	FALSE
544	1559	W	4	FALSE
544	1756	A	1	FALSE
545	243	R	4	FALSE
545	552	R	3	FALSE
545	1332	R	5	FALSE
545	1400	R	2	FALSE
545	1497	W	3	FALSE
545	1500	W	8	FALSE
545	1507	W	2	FALSE
